title,author,isbn,categoryName,price,stock,language,ribbon,description,publisher,coverImage,sortOrder
Min Rawae Kassas Al Quran,Saniyasnain Khan,9789389766271,Islamic,70.0,226,Arabic,,"Best-Loved Quran Stories is a collection of more than 20 Quran stories to read, love and cherish. The easy-to-read text and bright, full-colour illustrations on every page make this book a perfect way to introduce little ones to the stories, prayers and teachings of the Quran. The simple, short and beautifully narrated stories highlight key aspects of the Quran- love, humility, obedience, patience and trust. Full of faith, teachings and fun, Best-Loved Quran Stories is a wonderful gift for any child.t-Loved Quran Stories is a collection of more than 20 Quran stories to read, love and cherish. The easy-to-read text and bright, full-colour illustrations on every page make this book a perfect way to introduce little ones to the stories, prayers and teachings of the Quran. The simple, short and beautifully narrated stories highlight key aspects of the Quran- love, humility, obedience, patience and trust. Full of faith, teachings and fun, Best-Loved Quran Stories is a wonderful gift for any child.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_48a580d73554472c8519d8bca3cdd469~mv2.jpg,77
Quranic Verses - An Inspiirational,Saniyasnain Khan,9789386589408,Islamic,50.0,11,English,,"The Almighty brings each new day to give us the opportunity to grow, learn and start afresh. Every day, as you make your way through the many challenges of life, let the verses of the Quran guide you, comfort you and inspire you. Let these 365 verses help you discover the wisdom of the Quran and live life better.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_79565dd9409c489cb30c01e3d2048e6c~mv2.jpg,78
The Quran Premium Gift,Maulana Wahiduddin Khan,9789351791164,"Islamic,Quran",80.0,2,Arabic,,The Quran Premium Gift,GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_27783599dde44b64a1c6b0ff07c1d06f~mv2.jpg,79
Board Book-The Story Of Ph Salih,Saniyasnain Khan,9789351791195,Islamic,30.0,234,English,,This delightful board book is aperfect gift for little children. TheQuran story of Prophet Salihcomes with beautiful illustrationsand engaging text. The story hasa moral in the end.,GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_0cfafc3ff6f3440e960d83b3724ceb1f~mv2.jpg,80
Board Book-The Story Of Ph Hud,Saniyasnain Khan,9789386589675,Islamic,30.0,304,English,,"This delightful board book is a perfect gift for little children. TheQuran story of Prophet Hud and the great builders of Ad, comes withengaging illustrations, simple text and a moral in the end of the story.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_a0373790f0314e73870949df2b48aea4~mv2.jpg,81
Board Book-The Story Of Ph Ayyub,Saniyasnain Khan,9789351791218,Islamic,30.0,248,English,,This delightful board book is aperfect gift for little children. TheQuran story of Prophet Ayyubcomes with charming illustrationsand engaging text. The story has amoral in the end.,GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_3ddeb26bfa5349529f6fd92b02fcba13~mv2.jpg,82
Board Book - Ph Sulaiman And The Queen Of Saba,Saniyasnain Khan,9789386589972,Islamic,30.0,161,English,,"This delightful board book is a perfectgift for little children. The Quran storyof Prophet Sulaymanand theQueen of Saba, comes with beautifulillustrations and engaging text. Thestory has a moral in the end.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_1307a6e64db141e7a56fd510b3a46037~mv2.jpg,83
Allah. The Giver Of All Goodness,Saniyasnain Khan,9788178987750,Islamic,10.0,86,English,,"The Quran is full of exciting stories, adventures, teachings and prayers, which show Allah's love for us and explain what He requires from us as believers in and as sincere servants of our Creator.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_dda5ffb3f55144f58c1a6ddac8f18d28~mv2.jpg,84
Sahabah Quiz,Saniyasnain Khan,9789389766158,Islamic,15.0,89,English,,"Sahabah Quiz Cards, with their insightful multiple choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the lives of the companions of the Prophet, range over, early Muslims; friends of the Prophet; the firstmuaddhin; revelation and compilation of the Quran and their mission to spread Islam.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_c72a2f8c23dc4b0b824d2b070f9f8abe~mv2.jpg,85
Learn about the Quran Quiz,Saniyasnain Khan,9789389766134,Islamic,15.0,20,English,,"Take a wonderful journey of learning with Learn About the Quran Quiz Cards. These interactive and entertaining quiz cards provide a fascinating look at the Quran, Islam's holy book. These cards give a thorough and pleasant approach to learn more about the Quran's history, lessons, and relevance, whether you're a newbie to the Quran, a curious learner, or someone wishing to enhance your understanding. Recognizing the Quran Begin your adventure by learning the fundamentals. Learn about the Quran, its divine origins, and its distinctive traits. Learn more about how it serves as a guide for Muslims all throughout the world. The Revelations of the Quran Dive into the interesting narrative of the Prophet Muhammad's (peace be upon him) revelation of the Quran. Discover Angel Gabriel's crucial part and the 23-year-long slow disclosure process. The Structure and Language of the Quran Investigate the Quran's elegant language, literary style, and distinct structure. Learn about Tajweed, the rules that regulate Quranic pronunciation and recitation. Themes and Topics Discover the Quran's wide range of topics, from theology and morals to accounts of former prophets and practical advice. Discover how the Quran handles numerous facets of human life. Life Guidance from the Quran Learn about the practical direction the Quran provides for daily living. Investigate issues such as ethics, family life, charity, and justice, and discover how the Quran molds Muslims' moral compass. Recitation and preservation Learn about the Quran's remarkable preservation and the art of Quranic recitation. Recognize the significance of oral transmission and its function in preserving the text's integrity.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_4ecf18cf972546b3adc3a79aa6675648~mv2.jpg,86
Sahabiyat Quiz,Saniyasnain Khan,9789389766141,Islamic,15.0,120,English,,"Sahabiyat Quiz Cards, with their insightful multiple choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the lives of the female companions of the Prophet, range over Khadijah, the first Muslim; Aisha, the learned lady; daughters of the Prophet and much more.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_2fe580336fcd40cda8ee4d37cbd8ec75~mv2.jpg,87
People of the Quran Quiz,Saniyasnain Khan,9789389766127,Islamic,15.0,10,English,,"People of the Quran Quiz Cards, with their insightful multiple-choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to people mentioned in the Quran, range over, Zayd, the only companion mentioned in the Quran; angel Israfil, who will blow the trumpet on the Doomsday; Asiyah, the wife of the Pharaoh and much more.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_b03307822a97423da42f00d03a640405~mv2.jpg,88
Awesome Quran Quiz,Saniyasnain Khan,9789389766165,Islamic,15.0,20,English,,"Awesome Quran Quiz Cards, with their insightful multiple choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the Quran, range over the Prophet Adam, Qarun, Abrah's army of elephants, the Kabah, the first house of worship and much more.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_906bf1357fce45968fa7b0886bf5cb53~mv2.jpg,89
Lands of the Quran Quiz,Saniyasnain Khan,9789389766110,Islamic,15.0,10,English,,"Lands of the Quran Quiz Cards, with their insightful multiple-choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the places and landscapes mentioned in the Quran or related to the Prophet Muhammad, range over Mount Sinai, where Prophet Musa received the Torah; Jerusalem, from where the Prophet went on to Meraj; Ad, the city of lofty pillars and much more.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_40affd8d0f70421f807443e88113b937~mv2.jpg,90
Children's Quran Stories A Classic Treasury,Saniyasnain Khan,9789394886261,Islamic,70.0,66,English,,"Children�s Quran Stories is a collection of more than 20 Quran stories to read, love and cherish. The easy-to-read text and bright, full-colour illustrations on every page make this book a perfect way to introduce little ones to the stories, prayers and teachings of the Quran. The simple, short and beautifully narrated stories highlight key aspects of the Quran� love, humility, obedience, patience and trust. Full of faith, teachings and fun, Children�s Quran Stories is a wonderful gift for any child.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_1be54b9203c84626bca23ef42c450e94~mv2.jpg,91
The Junior Encyclopedia of Islam,Saniyasnain Khan,9788187570745,Islamic,35.0,45,English,,"This Junior Encyclopaedia of Islam presents the young reader with a comprehensive, clear and stimulating guide to Islam.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_d2d638b341264f008ad35b11cbe94001~mv2.jpg,92
Living In Gods Glory,Maulana Wahiduddin Khan,9789394886384,Islamic,20.0,4,English,,The beauty of this world will remind him of God's beauty; the greatness of natural phenomena impresses on him the greatness of the One who created them. So absorbed will he be in the glory of God that he will love nothing more than to spend his time singing the praises of the Lord.,GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_511a9614af4544feaa8a72530ba88b62~mv2.jpg,93
The Life Of Muhammad Wisdom And Spritual,Maulana Wahiduddin Khan,9788185063843,Islamic,20.0,5,English,,"This comprehensive biography of the Prophet illuminates the reader about the person Muhammad was, the Character he possessed, how he lived among people and the thoughts that concerned him the most. The author offers insight into the wisdom and principles the Prophet adopted that brought him outstanding success. In The Life of Muhammad, the reader will discover the meaning of having trust in God Almighty, how to show humility even in victory and the way to sppiritual transformation. The book is essential about the path the Prophet would expect his followers to walk on today.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_b3686443cba24c859206d159833b78f5~mv2.jpg,94
Leading A Spiritual Life,Maulana Wahiduddin Khan,9789351791515,Islamic,22.0,8,English,,"This book's purpose is to cultivate a spiritual mindset in its readers. The author contends that achieving spirituality doesn't require retreating to the wilderness; instead, one should live amidst worldly activities, learning to transform material events into spiritual ones. The author advises, 'To live spiritually, master the art of extraction: derive spiritual essence from material things.' This will provide spiritual nourishment, enabling personal spiritual growth. The book's chapters guide readers through daily challenges like failure, stress, unhappiness, and conflict, making spiritual living accessible and relevant.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_f0de8988120c4bc99bce5f82457573c1~mv2.avif,95
Quranic Wisdom,Maulana Wahiduddin Khan,9789351790518,Islamic,20.0,3,English,,"In the audiobook�Quranic Wisdom, the author Maulana Wahiduddin Khan explains that if you read the Quran, you will find that it gives wisdom on all of the subjects relating to human beings. This audiobook uses verses from the Quran and reflects on topics that everyone can relate to.",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_21eea32c014b4595a952e47fcbefcefd~mv2.jpg,96
The Secret Of Success,Maulana Wahiduddin Khan,9788194309581,Islamic,20.0,2,English,,"The various examples offered by the author in this book help enlighten and reveal the latent potentialities and inner reserves of a human being. In usual, ordinary circumstances one�s energies are in a dormant state, but the moment a person experiences a situation of challenge or a shock, the mind brainstorms in remarkable ways, channelizing itself in directions and surmounting hurdles one had never imagined one could go past. The book, through practical experiences, provides illumination to an individual about the tremendous power and capacity that one encloses within oneself. Instead of becoming dejected and dispirited, one should reflect and seek creative ways in which one can put to use one�s inner reserves",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_9ba30f20e9cb4b22aa2aef9eeb290469~mv2.jpg,97
365 Days with the Quran - Arabic (HB),Saniyasnain Khan,9789389766417,Islamic,90.0,93,Arabic,,"365 Days with the Quran is a richly illustrated collection of 365 great Quran stories, which takes children on a spiritual, day-by-day journey throughout the incredible, heartwarming and inspiring stories and facts about the people, places, and events mentioned in the Quran. It is a unique experience which the whole family will cherish and revisit again and again!",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_cae9f624bef549a99ea44a05a8dcb76a~mv2.jpg,98
Arabic Alphabet Chart,Good Word,9789351791188,Islamic,10.0,73,Arabic,,Arabic Alphabet Chart,GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_5146fcc3692d4edbaeb5c1ca1165c1e9~mv2.jpg,99
Board Book- Anabiyu Yousef Ahsan Al Kassas,Saniyasnain Khan,9789394886223,Islamic,30.0,37,Arabic,,The book Anabiyu Yousef Ahsan Al Kassas offers an enjoyable reading experience for children through a simplified narrative and carefully illustrated scenes that introduce the biography of the Prophet Joseph (peace be upon him) and its inspiring values.,GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_9cf12b3809f24564a4612dfedcae14b6~mv2.jpg,100
Labah Al Huroof Al Arabiya,Good word,9789351791386,Islamic,30.0,8,English/Arabic,,The�Arabic Alphabet Game�is designed to help your child learn Arabic in a fun and easy way. These beautifully illustrated flash cards are a perfect tool to help your child to learn Arabic letters from alif to yaa and recognize images formed from these. The 28 double-sided cards help to teach both the alphabet and words. The box also includes the instruction booklet and ideas for fun games to play.,GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_a1b31d61d97f4e8d8f92febae876e68d~mv2.jpg,101
Arabic Memory Game Arabic,Good Word,9789351791393,Islamic,40.0,20,Arabic,,"Arabic Memory Game�is an easy, fun, and fast-paced game for two or more players. It a great way to learn the Arabic alphabet and pictures while developing concentration, matching, and object and letter recognition skills. All you have to do is to find as many matching tiles as you can. Once all the beautifully illustrated tiles are matched up, the player with the most tiles wins!",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_819f2de9d5c440b49be7321934a21e10~mv2.jpg,102
Board Book- Ramadan Mubarak (Arabic),Saniyasnain Khan,9789394886230,Islamic,30.0,108,Arabic,,"The doors of the Paradise are open in Ramadan We fast, pray and read the Quran during Ramadan The fasting person learns patience and self-discipline We develop a sense of compassion and sympathy We try to do good deeds and maintain good habits In the end, we celebrate Eid ul Fitr with a big feast",GOOD WORD BOOKS,https://static.wixstatic.com/media/52b5c8_e7fdc4b4e46044bfa516f68eccb3ae5a~mv2.jpg,103
